year,key,province,district_number,winner_party,votes_rk1,share_rk1,share_rk2,share_rk3,share_others,enc,n_candidates,share_rk1_cand,margin12_cand,threshold
2566,กาฬสินธุ์_6,กาฬสินธุ์,6,เพื่อไทย,44002,0.4640092797637878,0.24185384372034166,0.10119160603184646,0.12938943372350523,3.042115428057995,13,0.49550127810997374,0.23723297636341115,0.7
2566,ขอนแก่น_10,ขอนแก่น,10,เพื่อไทย,44173,0.4787311289570938,0.26331133292150294,0.16456958307593936,0.046059975506930674,2.7842494181182342,14,0.5025141062977794,0.22612167819439388,0.7
2566,ขอนแก่น_11,ขอนแก่น,11,ภูมิใจไทย,37529,0.39542920964733896,0.3462758279157491,0.12674512944250688,0.08979316594139526,3.092623262205081,10,0.4126605383532723,0.05129530260380014,0.7
2566,ขอนแก่น_5,ขอนแก่น,5,เพื่อไทย,50429,0.5789648917361254,0.21959312070905376,0.04835709857408556,0.10656471722807742,2.348402402747812,18,0.607212522576761,0.3769054786273329,0.7
2566,ขอนแก่น_9,ขอนแก่น,9,เพื่อไทย,46057,0.5269438469635257,0.1732300581209098,0.10221500160175735,0.1476362637865544,2.7563165002271757,12,0.5546630377185799,0.37232043932752057,0.7
2566,ฉะเชิงเทรา_2,ฉะเชิงเทรา,2,พลังประชารัฐ,42777,0.35883433575760626,0.34212446837959587,0.19119879876857002,0.048468681581397687,3.1247014831432196,9,0.38148448717148387,0.01776461880088823,0.7
2566,ฉะเชิงเทรา_3,ฉะเชิงเทรา,3,เพื่อไทย,45874,0.4049504338691595,0.3079544150490365,0.19380666119364776,0.025670224128951386,2.9318574197359126,10,0.43431828294973635,0.10403037217272754,0.7
2566,ชลบุรี_7,ชลบุรี,7,ก้าวไกล,40918,0.442146438450899,0.3131807572614108,0.1501988243430152,0.056470435684647304,2.9233640776134293,13,0.45961337571747896,0.1340604535702652,0.7
2566,ชัยนาท_2,ชัยนาท,2,ภูมิใจไทย,52205,0.5051624202897148,0.20007160620458087,0.15823035909543945,0.0658873847285254,2.689731400380159,10,0.5435642739634743,0.3282834593198809,0.7
2566,ชัยภูมิ_2,ชัยภูมิ,2,เพื่อไทย,61414,0.6343831668543214,0.1841047836461486,0.07103678377010401,0.05132787240855705,2.0017816219648683,10,0.6742641327141179,0.47858546600353524,0.7
2566,ชัยภูมิ_5,ชัยภูมิ,5,เพื่อไทย,35000,0.3741714774428052,0.3333119521060509,0.16713705366688048,0.060487491982039766,3.122386182823676,9,0.40013718989367786,0.04369498113638962,0.7
2566,ตรัง_2,ตรัง,2,พลังประชารัฐ,63182,0.6028989379466969,0.16448944149164577,0.10069944750326823,0.07340858994055173,2.205924877042679,12,0.6403624348813167,0.46565179494456044,0.7
2566,นครนายก_2,นครนายก,2,เพื่อไทย,39496,0.44390995020961416,0.27512840974228137,0.16191428860440807,0.0645364324008407,2.977281328962208,10,0.4695029896698881,0.17851241634273624,0.7
2566,นครพนม_1,นครพนม,1,เพื่อไทย,44712,0.44584932941117816,0.3388044074387994,0.11603928802911702,0.051533130577853116,2.7674366022847554,13,0.46821789850671247,0.11241543971348986,0.7
2566,นครพนม_2,นครพนม,2,เพื่อไทย,39856,0.3989389920424403,0.3055702917771883,0.1625043791602022,0.08326910565036785,3.2000821055418283,10,0.4198108239061282,0.09825359708441299,0.7
2566,นครพนม_3,นครพนม,3,ภูมิใจไทย,41738,0.4262110938648803,0.29578874274977535,0.17228984560084962,0.06517032922146883,3.0740245064676914,14,0.4442197577641074,0.13593307648098085,0.7
2566,นครราชสีมา_10,นครราชสีมา,10,เพื่อไทย,51206,0.44643417611159547,0.32664341761115956,0.13225806451612904,0.044123801220575416,2.7794461131972543,11,0.47019824981864594,0.12616732321423652,0.7
2566,นครราชสีมา_11,นครราชสีมา,11,เพื่อไทย,60326,0.5886784351610606,0.20474838256389238,0.12445719527308567,0.028777189027781844,2.2175047562625507,11,0.6218470070404387,0.40556225582665884,0.7
2566,นครราชสีมา_12,นครราชสีมา,12,เพื่อไทย,44072,0.4219515931372549,0.29511335784313725,0.1180108762254902,0.11265893075980392,3.128727744226212,12,0.4452211861924052,0.1338330521573104,0.7
2566,นครราชสีมา_5,นครราชสีมา,5,เพื่อไทย,46479,0.4551187270501836,0.28512117503059975,0.15327294981640147,0.043201958384332925,2.8083763316409294,11,0.48586690639961533,0.18148272041144864,0.7
2566,นครราชสีมา_7,นครราชสีมา,7,เพื่อไทย,51348,0.5619418665732796,0.2421861320259149,0.11262257047802486,0.035676764139380146,2.341851283279121,11,0.590010226476232,0.3357271714026359,0.7
2566,นครราชสีมา_8,นครราชสีมา,8,เพื่อไทย,51320,0.5233637235105754,0.2404495298700769,0.1202859532113647,0.05810846641783434,2.5573347750002697,11,0.5554653591800067,0.3002673420571268,0.7
2566,นครศรีธรรมราช_5,นครศรีธรรมราช,5,ประชาธิปัตย์,48403,0.5099400541514344,0.2510245577808447,0.1092405103298602,0.07350477775787777,2.6506102331015717,12,0.5403567919978566,0.2743592033580423,0.7
2566,นราธิวาส_3,นราธิวาส,3,พลังประชารัฐ,34411,0.4279336417450132,0.37246928319156347,0.050676515942894095,0.04458289807491419,2.4693684855734834,9,0.4777845658271084,0.06192552275693538,0.7
2566,น่าน_2,น่าน,2,เพื่อไทย,56746,0.5510818474925222,0.22174960183350814,0.09522977119993785,0.059210270753214465,2.368086049650712,9,0.5943047453473393,0.35516269911921494,0.7
2566,บุรีรัมย์_1,บุรีรัมย์,1,ภูมิใจไทย,36739,0.4058750745708036,0.31270023641706624,0.12195364457897877,0.08423738924854725,3.0619850849166332,11,0.43889472929708034,0.10075500549529316,0.7
2566,บุรีรัมย์_2,บุรีรัมย์,2,ภูมิใจไทย,46729,0.5287641161427569,0.18942222825717972,0.12235499128703012,0.09054699345961482,2.6043012002677837,11,0.5678989840066112,0.3644572456370619,0.7
2566,บุรีรัมย์_4,บุรีรัมย์,4,ภูมิใจไทย,37706,0.4589728920428956,0.29279515051184984,0.14564288583496646,0.04058281499154018,2.7666436081873864,10,0.4893133832517941,0.17716295306193955,0.7
2566,บุรีรัมย์_5,บุรีรัมย์,5,ภูมิใจไทย,47746,0.5310126230328643,0.1906689651337374,0.15769337707835177,0.05842184285158205,2.556840848347245,10,0.5662341974810844,0.3629183368515927,0.7
2566,บุรีรัมย์_9,บุรีรัมย์,9,ภูมิใจไทย,45059,0.5101442383896021,0.27944206688857187,0.10961664741978579,0.04071281389398365,2.519572615273736,11,0.5427552728893386,0.24544983678435056,0.7
2566,ปทุมธานี_2,ปทุมธานี,2,ก้าวไกล,40215,0.3704539592468403,0.34093923873392534,0.10305280224031836,0.12833007848483732,3.271249985561807,9,0.3929394981630579,0.03130618306886579,0.7
2566,ปัตตานี_5,ปัตตานี,5,ประชาชาติ,37068,0.4699051772222504,0.3364940925916536,0.05754018558896608,0.08042188529993408,2.6278197166044444,11,0.4975904423115645,0.14127122625679575,0.7
2566,พระนครศรีอยุธยา_3,พระนครศรีอยุธยา,3,ภูมิใจไทย,47117,0.43668093940573505,0.3205249402213201,0.12104950972214498,0.0733192459545126,2.9249553819126812,10,0.45890350919910783,0.1220671452085748,0.7
2566,พระนครศรีอยุธยา_4,พระนครศรีอยุธยา,4,ภูมิใจไทย,50080,0.4394678647899189,0.27267541858261085,0.2038418336901962,0.04146337182772298,2.9594990329794055,9,0.45899896431942955,0.1742051380754672,0.7
2566,พะเยา_1,พะเยา,1,พลังประชารัฐ,53963,0.5306200711911738,0.2739680229699699,0.08657004070876517,0.03471061377804873,2.3515188111429426,7,0.5731050669612039,0.2772013296657781,0.7
2566,พัทลุง_1,พัทลุง,1,ประชาธิปัตย์,49471,0.4343104462412319,0.3347643252829062,0.08374375587101758,0.1003537973961214,2.9118482758886546,10,0.45564735247253,0.10443664631169812,0.7
2566,พิษณุโลก_4,พิษณุโลก,4,เพื่อไทย,40236,0.4122794434084063,0.33627067237740027,0.14914851322827222,0.04637580179109371,2.914051052960456,12,0.4367022662151602,0.08051141790396804,0.7
2566,มหาสารคาม_2,มหาสารคาม,2,เพื่อไทย,34062,0.3782985339848956,0.3258329631274989,0.1958129720124389,0.05193247445579742,3.1466107612123206,16,0.3974237810213868,0.05511801836489435,0.7
2566,มหาสารคาม_3,มหาสารคาม,3,ภูมิใจไทย,44122,0.47936811455639816,0.366636970078877,0.08263618782729623,0.030974989678624977,2.480715950025408,15,0.4995414661760543,0.11747523351259553,0.7
2566,มหาสารคาม_4,มหาสารคาม,4,เพื่อไทย,38744,0.43656195069184656,0.35246991481498174,0.11930409699373506,0.05733086942804345,2.8291102457062016,13,0.45208340626130383,0.087081831017141,0.7
2566,มหาสารคาม_6,มหาสารคาม,6,เพื่อไทย,46765,0.478316456990897,0.27697657768231565,0.16295387133067404,0.04025774777539123,2.7638282895831967,11,0.4990236146532498,0.21005623552762157,0.7
2566,ยะลา_2,ยะลา,2,ประชาชาติ,51946,0.5178081918679412,0.24532740557621188,0.0651920374006918,0.10219400113637496,2.5927436044488115,15,0.5564708781026042,0.29282584708995274,0.7
2566,ยโสธร_1,ยโสธร,1,ไทยสร้างไทย,53130,0.4808536441882144,0.22819958186639636,0.12122254301255306,0.13173018616900925,2.9914984324946094,12,0.499844768705371,0.2626325345977628,0.7
2566,ยโสธร_2,ยโสธร,2,เพื่อไทย,44851,0.4556546651495449,0.3513186768530559,0.09692986020806242,0.05531737646293888,2.6981704470395482,13,0.4750259484420344,0.10877163252769599,0.7
2566,ระยอง_2,ระยอง,2,ก้าวไกล,38813,0.4607540539898858,0.27657351788978846,0.09759253543531422,0.10623471592392981,2.9259401152319278,9,0.48956244245153313,0.19569632068213064,0.7
2566,ระยอง_4,ระยอง,4,ก้าวไกล,38707,0.42148877322124706,0.29460766165036917,0.1461876864777751,0.07721541041444345,3.0676837642994226,8,0.44863116901179906,0.13505180926771598,0.7
2566,ราชบุรี_1,ราชบุรี,1,รวมไทยสร้างชาติ,52941,0.4833029030491145,0.27064086178564906,0.1312032134380135,0.04542632828190615,2.6688682863446953,10,0.5193603767106489,0.2285279835189091,0.7
2566,ราชบุรี_5,ราชบุรี,5,พลังประชารัฐ,44253,0.3855026003327729,0.33350465620726,0.1489202303276332,0.09036265277499499,3.2178962372808386,11,0.4022817144675242,0.0542611699468206,0.7
2566,ร้อยเอ็ด_1,ร้อยเอ็ด,1,ชาติไทยพัฒนา,40436,0.4149111916024503,0.33161291646572333,0.16731481576490145,0.04935510019803606,2.988241438519841,14,0.4307659529136039,0.08648130393096837,0.7
2566,ร้อยเอ็ด_3,ร้อยเอ็ด,3,พลังประชารัฐ,39181,0.4342443587356475,0.3446047790043002,0.1441348583588243,0.04692556634304207,2.8649441778824376,13,0.44771633928673454,0.09242055466045045,0.7
2566,ร้อยเอ็ด_4,ร้อยเอ็ด,4,เพื่อไทย,36822,0.42152620372278315,0.29595668200654807,0.17962543214964397,0.054502369668246446,3.038010351073545,12,0.4429607708686708,0.1319547198864388,0.7
2566,ร้อยเอ็ด_5,ร้อยเอ็ด,5,เพื่อไทย,61288,0.693475751883953,0.17199981895946956,0.032926746475367176,0.052207562968159496,1.7644788301635213,10,0.7295061478580696,0.5485698641876853,0.7
2566,ร้อยเอ็ด_8,ร้อยเอ็ด,8,เพื่อไทย,47305,0.50652090114785,0.22301696076751756,0.16632045571355147,0.07316472502998116,2.8036599542994884,16,0.5227129581542338,0.29256676869357673,0.7
2566,ลพบุรี_3,ลพบุรี,3,ภูมิใจไทย,43330,0.4440732162256339,0.30871953594195173,0.13585586324225715,0.04703097136532273,2.8101583315690597,11,0.47459966264321235,0.14465815242393043,0.7
2566,ลพบุรี_5,ลพบุรี,5,เพื่อไทย,41827,0.4635084219858156,0.27026817375886525,0.10675975177304965,0.1068040780141844,2.9423173715056783,11,0.489273348306195,0.20398184540520306,0.7
2566,ลำปาง_1,ลำปาง,1,ก้าวไกล,51579,0.4278107245054535,0.28820138514494253,0.07305602786878447,0.13943515945755403,3.1184405217054314,12,0.4607530483719684,0.1503595515655009,0.7
2566,ศรีสะเกษ_1,ศรีสะเกษ,1,เพื่อไทย,42445,0.4220485437858585,0.35736658413626465,0.1392377372749058,0.03162008173492826,2.7747812683419926,11,0.4441340197555667,0.06806671689268375,0.7
2566,ศรีสะเกษ_2,ศรีสะเกษ,2,เพื่อไทย,42475,0.48312613032746793,0.2823231001967765,0.07245470159354846,0.09657972860766405,2.728461036845921,13,0.5169979429628638,0.21488126392151613,0.7
2566,ศรีสะเกษ_3,ศรีสะเกษ,3,ภูมิใจไทย,37934,0.42216905013633077,0.3579322241388904,0.11449557620610984,0.04428245506649602,2.7566947616703144,13,0.4496520986688477,0.06841861953700082,0.7
2566,ศรีสะเกษ_4,ศรีสะเกษ,4,เพื่อไทย,38410,0.44345667609536454,0.33170928822952145,0.11249783524793627,0.0497027073832477,2.7459456551763424,10,0.4730878186968839,0.11921418893952457,0.7
2566,ศรีสะเกษ_7,ศรีสะเกษ,7,เพื่อไทย,52952,0.607812302712382,0.20607444989037982,0.07138511690905543,0.04288387148612817,2.063756097763724,9,0.654860252287905,0.4328345288152362,0.7
2566,ศรีสะเกษ_8,ศรีสะเกษ,8,ภูมิใจไทย,42882,0.4400004104290009,0.35718609876973906,0.08370699473624807,0.07191742168501626,2.7436772730387644,9,0.461791944863235,0.0869157872065475,0.7
2566,สกลนคร_6,สกลนคร,6,เพื่อไทย,39035,0.46675275914433645,0.2571534478841578,0.1549186306513135,0.07946813980461791,2.973695580311559,15,0.48706686797349735,0.21872153525573038,0.7
2566,สกลนคร_7,สกลนคร,7,เพื่อไทย,32195,0.3886172973625445,0.3280825638240087,0.13976703482406905,0.09993361096022693,3.2647885654254836,13,0.4063332197442985,0.06329433443136068,0.7
2566,สงขลา_6,สงขลา,6,ประชาธิปัตย์,34835,0.37587940782942725,0.3630713453321248,0.13724157279122967,0.07303940610298243,3.060198334378552,10,0.3959827670482318,0.013493082947789612,0.7
2566,สงขลา_8,สงขลา,8,ประชาธิปัตย์,42932,0.4407033679953191,0.2604781506307934,0.08228543272734738,0.14495416611063777,3.1442648393908423,11,0.4746804652602715,0.19412011852638097,0.7
2566,สตูล_2,สตูล,2,ภูมิใจไทย,55621,0.5271732949160253,0.18915153353300224,0.11243697160404899,0.11676839670925428,2.705241620631557,11,0.5575425266386664,0.3574944116438287,0.7
2566,สระบุรี_3,สระบุรี,3,ภูมิใจไทย,45424,0.4390234473160265,0.2621537509906636,0.12330620686988962,0.12025206347979046,3.1555675976991755,7,0.4647051602078815,0.1872161067234112,0.7
2566,สระแก้ว_2,สระแก้ว,2,พลังประชารัฐ,47173,0.4579725059221001,0.2673002990175139,0.16448875771814686,0.05748320453574619,2.902201434759681,11,0.4834785282361382,0.20129138054729936,0.7
2566,สระแก้ว_3,สระแก้ว,3,เพื่อไทย,54116,0.4912535516843835,0.218919924835919,0.18907215933332727,0.0396336204940132,2.7068133443332614,9,0.5232340030553245,0.29006246011641174,0.7
2566,สุพรรณบุรี_1,สุพรรณบุรี,1,ชาติไทยพัฒนา,46324,0.4548837848719031,0.2607205632530416,0.133949350432554,0.05139585808694286,2.7676050672119867,10,0.5048937329700273,0.21550953678474113,0.7
2566,สุพรรณบุรี_2,สุพรรณบุรี,2,ชาติไทยพัฒนา,43795,0.4486227348623759,0.25169789287141087,0.07929646285123078,0.13909916923612747,3.0468770593729264,11,0.48831478714626586,0.21434783578261937,0.7
2566,สุพรรณบุรี_5,สุพรรณบุรี,5,ชาติไทยพัฒนา,55877,0.4894278606965174,0.21294057879616005,0.12738245392754538,0.08533039030201107,2.7578158326115045,12,0.534846323930585,0.3021450518315737,0.7
2566,สุราษฎร์ธานี_6,สุราษฎร์ธานี,6,ภูมิใจไทย,43112,0.4456435223948481,0.27703869093765826,0.1272573159260293,0.09062341716542108,3.009923147749335,12,0.4738051016034553,0.17925948720203097,0.7
2566,สุรินทร์_2,สุรินทร์,2,เพื่อไทย,39570,0.39070290978386435,0.35076373186939047,0.14895486724789936,0.05668499886452275,3.0054725919787435,12,0.41252267467317194,0.042169679531285836,0.7
2566,สุรินทร์_3,สุรินทร์,3,ภูมิใจไทย,44534,0.4696638930194788,0.2567152845888569,0.17197667183429832,0.04903976967127535,2.8364621410817956,13,0.49574209922856854,0.22477263366468891,0.7
2566,สุรินทร์_6,สุรินทร์,6,ภูมิใจไทย,38611,0.4328781559711198,0.3170545764384053,0.152708641643123,0.03437373873267859,2.8192548195224814,12,0.46197563952236237,0.12360908373016823,0.7
2566,อุดรธานี_10,อุดรธานี,10,เพื่อไทย,47763,0.572190143038551,0.24909552675084456,0.04122241656084529,0.07915039413470062,2.261234290936937,14,0.6076408325276067,0.34311230980611673,0.7
2566,อุดรธานี_2,อุดรธานี,2,เพื่อไทย,40220,0.4448229334866951,0.29296157844676946,0.0661815125306908,0.1386117808400982,3.0466359087661696,17,0.47192171403092953,0.16111280595123553,0.7
2566,อุดรธานี_5,อุดรธานี,5,เพื่อไทย,37890,0.48713696146873914,0.29003227009166765,0.08791350072639847,0.09035625666936656,2.7613946117960073,17,0.5098566911121577,0.20629751732490076,0.7
2566,อุดรธานี_7,อุดรธานี,7,เพื่อไทย,33928,0.403919187590033,0.3921925783063681,0.04337059656892508,0.11583747038584712,2.838889784797519,18,0.42281042819400827,0.012275061063755546,0.7
2566,อุดรธานี_9,อุดรธานี,9,เพื่อไทย,43529,0.5074729528073121,0.25258813654169,0.08628287632904309,0.10061089349002052,2.715995585918704,15,0.5358998350281929,0.2691625834092532,0.7
2566,อุตรดิตถ์_3,อุตรดิตถ์,3,เพื่อไทย,48779,0.5274317719821807,0.20009947666623415,0.13944033562562172,0.06467064573331603,2.5645492154868554,10,0.5661312411503912,0.35134978296696917,0.7
2566,อุทัยธานี_1,อุทัยธานี,1,ภูมิใจไทย,49525,0.5372990214160175,0.17176210211122442,0.12229045066938617,0.08895133117798945,2.516208916929156,8,0.5838284528693356,0.3971919649172443,0.7
2566,อุบลราชธานี_10,อุบลราชธานี,10,เพื่อไทรวมพลัง,63127,0.6227446260691138,0.19089662520099834,0.09603527705708846,0.0514457082540027,2.129184587127272,15,0.6479348852485939,0.4493164182781131,0.7
2566,อุบลราชธานี_11,อุบลราชธานี,11,ภูมิใจไทย,43797,0.4681767648693719,0.2596314191644931,0.1396395433360414,0.09412280326677214,2.9922170309755565,15,0.486887596856136,0.2168799261836737,0.7
2566,อุบลราชธานี_2,อุบลราชธานี,2,ประชาธิปัตย์,38164,0.3821712179930103,0.3199747649232433,0.17544386697509537,0.047155546209230834,3.0572691512917296,10,0.41327182552574016,0.06725792129599549,0.7
2566,อุบลราชธานี_5,อุบลราชธานี,5,ภูมิใจไทย,44121,0.47254948162111216,0.3276925713306486,0.12905920658041298,0.03246294233570388,2.6617886082001427,11,0.4913361099356333,0.15061582663310988,0.7
2566,อุบลราชธานี_6,อุบลราชธานี,6,เพื่อไทย,43430,0.48949551417880166,0.25651458455434833,0.10343311843469637,0.1066115143591362,2.8636820063132506,13,0.5119952844090775,0.24368994989684645,0.7
2566,อุบลราชธานี_7,อุบลราชธานี,7,เพื่อไทย,38533,0.4190920560341077,0.36434133820586445,0.11202471069346559,0.06679065518141478,2.8744243856244913,15,0.43553400472460524,0.05689871486216134,0.7
2566,อุบลราชธานี_9,อุบลราชธานี,9,ไทยสร้างไทย,31311,0.361730149377881,0.3564158550815051,0.13984680969050012,0.08759343338069987,3.2106412743070214,14,0.3825459077080966,0.0056201053158865715,0.7
2566,อ่างทอง_1,อ่างทอง,1,ภูมิใจไทย,44780,0.49800929735981675,0.23227829800484887,0.17364710069174136,0.03686692319669032,2.6616810746229875,8,0.5293457060109935,0.2824516815414623,0.7
2566,อ่างทอง_2,อ่างทอง,2,ภูมิใจไทย,47887,0.5235497343275097,0.24130277917477533,0.13667373668904292,0.04028819452036823,2.524132904727242,9,0.5558947808320951,0.29968424962852896,0.7
2566,เชียงราย_1,เชียงราย,1,ก้าวไกล,43153,0.3941813199360585,0.32975565197533685,0.1429002055263759,0.07274720255766157,3.086059481964471,12,0.4195273232809325,0.06856826202350745,0.7
2566,เชียงราย_2,เชียงราย,2,เพื่อไทย,55778,0.5382470157967364,0.3192639126113347,0.026421175539665536,0.04430227059992859,2.1941750381399983,11,0.5798611111111112,0.23591358948769128,0.7
2566,เชียงใหม่_1,เชียงใหม่,1,ก้าวไกล,48823,0.45020563229625804,0.27742839754347787,0.09010936318536414,0.12551869133024732,3.023744370008197,15,0.47728583578543987,0.1831699138748497,0.7
2566,เชียงใหม่_2,เชียงใหม่,2,ก้าวไกล,51181,0.44461915352005005,0.3395910070192508,0.0640332893182292,0.0901209257071374,2.7657075025973406,15,0.473823564809243,0.11192682633289204,0.7
2566,เชียงใหม่_3,เชียงใหม่,3,ก้าวไกล,47469,0.4178278129373553,0.38063885783696716,0.04574461530336505,0.09815243510637361,2.7483597112582077,14,0.44338274441673436,0.03946348343467743,0.7
2566,เชียงใหม่_4,เชียงใหม่,4,ก้าวไกล,62009,0.5401386735422727,0.19112907440636923,0.13249769167784534,0.07877040469678229,2.562398666668934,14,0.5730696363384317,0.3702878794880089,0.7
2566,เชียงใหม่_8,เชียงใหม่,8,ก้าวไกล,50878,0.42973461492981063,0.2976248796391709,0.1288663276855246,0.08976806257073838,3.0692081951096353,15,0.45426785714285717,0.13965178571428571,0.7
2566,เพชรบูรณ์_4,เพชรบูรณ์,4,พลังประชารัฐ,41039,0.47411044362292054,0.2610790203327172,0.1522181146025878,0.04110443622920518,2.724204682872272,11,0.5106131488578112,0.2294331359179814,0.7
2566,เพชรบูรณ์_6,เพชรบูรณ์,6,พลังประชารัฐ,47118,0.5026348915107423,0.2014145207057669,0.17447888886518317,0.056676836423374795,2.696601961530322,12,0.5374595063192955,0.3220901583245882,0.7
2566,เลย_1,เลย,1,เพื่อไทย,49831,0.5163834196891192,0.2507979274611399,0.062424870466321246,0.1026217616580311,2.590196235036959,11,0.5539239662072032,0.2848932859048466,0.7
2566,เลย_2,เลย,2,เพื่อไทย,50421,0.5401632670551937,0.2190178265341104,0.08471888926979773,0.08754713747000342,2.4914180927117977,13,0.5799183391799413,0.34478118350681464,0.7
2566,เลย_4,เลย,4,เพื่อไทย,45638,0.4876688322790221,0.2317276457514105,0.10151307915883057,0.11633398871601983,2.883361031517791,11,0.5203224225011686,0.2730786332387044,0.7
2569,กระบี่_1,กระบี่,1,ภูมิใจไทย,47972,0.5179834364506063,0.21207605843672056,0.15754807640396057,0.036744301555937074,2.5221449830166596,6,0.5603747357108647,0.33094256310815706,0.7
2569,กระบี่_2,กระบี่,2,ภูมิใจไทย,39705,0.5055578899117613,0.2505061308682532,0.0946942205584629,0.06660554897691534,2.559674109365225,7,0.5510985884214471,0.2780268435882132,0.7
2569,กรุงเทพมหานคร_20,กรุงเทพมหานคร,20,ประชาชน,31037,0.3933065527859795,0.32154397881210955,0.08851520028385691,0.1345405699948044,3.267736291216706,14,0.4193452501587559,0.07651358545120451,0.7
2569,กรุงเทพมหานคร_27,กรุงเทพมหานคร,27,ประชาชน,40639,0.446239156692654,0.2829142417920281,0.07694081475787856,0.13242560667618317,3.0311862815923165,12,0.4754712124580267,0.174023937943864,0.7
2569,กาญจนบุรี_3,กาญจนบุรี,3,ภูมิใจไทย,46896,0.45155264551538205,0.3613981031245487,0.11435174040729863,0.02131818400654759,2.5876497912100977,6,0.4760097037119743,0.0950375054558004,0.7
2569,กาญจนบุรี_4,กาญจนบุรี,4,ภูมิใจไทย,49369,0.559460133266851,0.17772313131770998,0.10639816871402022,0.04241648157381805,2.2012592735480587,7,0.6314463317302773,0.4308554179883352,0.7
2569,กาญจนบุรี_5,กาญจนบุรี,5,เพื่อไทย,37019,0.43756648778988677,0.30463818822250066,0.15812864944091157,0.030933074868206425,2.801898542713678,7,0.4698617792275375,0.14273928439971062,0.7
2569,กาฬสินธุ์_2,กาฬสินธุ์,2,เพื่อไทย,43248,0.5294225660737676,0.21803425185765526,0.09681842108484619,0.08294874462901981,2.539729748662365,10,0.5709759188846641,0.3358285804816223,0.7
2569,กาฬสินธุ์_4,กาฬสินธุ์,4,เพื่อไทย,34051,0.4140241233403045,0.2944652497446622,0.1256505033801858,0.11856184037741355,3.2681686733312034,12,0.4345789621461572,0.1254945503739439,0.7
2569,กาฬสินธุ์_5,กาฬสินธุ์,5,ภูมิใจไทย,43680,0.525277791139545,0.2514069940834095,0.11013035740054837,0.0694838616576074,2.588491385623039,11,0.5492819597092629,0.2863861572898066,0.7
2569,กาฬสินธุ์_6,กาฬสินธุ์,6,เพื่อไทย,54428,0.6463058398841047,0.16466383261690457,0.11129978388391479,0.03393735008430902,1.99856759447899,10,0.6759059185853017,0.5037006681071952,0.7
2569,กำแพงเพชร_1,กำแพงเพชร,1,กล้าธรรม,42461,0.4667018388454732,0.3088666864510172,0.04405315395522142,0.07646651498664557,2.531118660077353,6,0.5208213229972892,0.17613796656322445,0.7
2569,กำแพงเพชร_2,กำแพงเพชร,2,กล้าธรรม,39701,0.4157521048883676,0.32785992543878023,0.13626272357893854,0.04822393498931848,2.8739898907458663,6,0.44796109493827996,0.09470132918105297,0.7
2569,กำแพงเพชร_3,กำแพงเพชร,3,เพื่อไทย,30571,0.38528236732327625,0.3528047689263614,0.11461050827378477,0.07003415378023113,2.9662104848229456,9,0.41754534527972026,0.03519722465034965,0.7
2569,กำแพงเพชร_4,กำแพงเพชร,4,เพื่อไทย,35163,0.4213357937116564,0.3100076687116564,0.14606499233128833,0.046503546779141106,2.8882215339618633,8,0.45603454984047936,0.12049645941950043,0.7
2569,ขอนแก่น_10,ขอนแก่น,10,ภูมิใจไทย,36642,0.44330720092915216,0.362357239643825,0.11753532713898568,0.015788327526132403,2.580130710568945,6,0.47211163078350277,0.08620978444332779,0.7
2569,ขอนแก่น_11,ขอนแก่น,11,ภูมิใจไทย,47777,0.5913141414391445,0.16667491769598258,0.1387658110349266,0.027723458501448056,2.1532958778593807,7,0.6396192567205741,0.4593284780978901,0.7
2569,ขอนแก่น_5,ขอนแก่น,5,กล้าธรรม,34658,0.4263920671243326,0.37304692305799564,0.10526315789473684,0.04794419428655791,2.7281678952669006,10,0.4475869461340772,0.05599679723115467,0.7
2569,ขอนแก่น_6,ขอนแก่น,6,ภูมิใจไทย,43245,0.5010137287841048,0.22365753345304987,0.16692347795863988,0.03588020622139837,2.611953686152522,8,0.5401911186059584,0.29904440697020795,0.7
2569,ขอนแก่น_9,ขอนแก่น,9,เพื่อไทย,40153,0.5277803336005994,0.2525664112304315,0.14248347112869517,0.03371495419235269,2.5200990835755803,8,0.5517568328913196,0.28771659818888873,0.7
2569,ฉะเชิงเทรา_3,ฉะเชิงเทรา,3,กล้าธรรม,49678,0.5047602597059511,0.207134801207084,0.13749377660817524,0.046840549080970136,2.531892186463161,7,0.5632043171666327,0.3320862526358751,0.7
2569,ชลบุรี_1,ชลบุรี,1,ภูมิใจไทย,43703,0.44191760875280606,0.403664529698465,0.02822213683337715,0.06092381742067264,2.4271457892110333,9,0.47277664189357305,0.04092428520429689,0.7
2569,ชลบุรี_3,ชลบุรี,3,ภูมิใจไทย,39906,0.430741000593664,0.37720330293054133,0.03715257164444924,0.07104538831021642,2.5375979689362715,7,0.4701682454404072,0.058438192186248177,0.7
2569,ชลบุรี_4,ชลบุรี,4,ภูมิใจไทย,43072,0.5141697505073415,0.27287811865823086,0.07291393100155187,0.04894353587203056,2.3948552780642087,7,0.5657022025505982,0.26547498653777957,0.7
2569,ชลบุรี_5,ชลบุรี,5,ภูมิใจไทย,49881,0.510725219367852,0.23606745369469728,0.07407824546673902,0.09717714274012716,2.598989391096149,10,0.5563164292963653,0.2991758027279926,0.7
