district_id,year,ballot_code,region,province,district_number,district_label,eligible_voters,voters_used,valid_votes,invalid_votes,no_vote,turnout_rate
PNB_4,2569,PARTY,ภาคเหนือ,เพชรบูรณ์,4,เพชรบูรณ์-4,126127,68127,61211,4987,1929,0.540146043
PNB_5,2569,CONS,ภาคเหนือ,เพชรบูรณ์,5,เพชรบูรณ์-5,133038,76316,68508,4831,2977,0.573640614
PNB_5,2569,PARTY,ภาคเหนือ,เพชรบูรณ์,5,เพชรบูรณ์-5,133038,76947,70081,4569,2297,0.57838362
PNB_6,2569,CONS,ภาคเหนือ,เพชรบูรณ์,6,เพชรบูรณ์-6,135294,86864,80626,3684,2554,0.642038819
PNB_6,2569,PARTY,ภาคเหนือ,เพชรบูรณ์,6,เพชรบูรณ์-6,135294,87195,78910,5904,2381,0.644485343
RBR_1,2569,CONS,ภาคกลาง,ราชบุรี,1,ราชบุรี-1,140137,100553,92238,3249,5066,0.717533556
RBR_1,2569,PARTY,ภาคกลาง,ราชบุรี,1,ราชบุรี-1,140137,100929,91166,4666,5097,0.720216645
RBR_2,2569,CONS,ภาคกลาง,ราชบุรี,2,ราชบุรี-2,136101,93773,83158,4636,5979,0.688995672
RBR_2,2569,PARTY,ภาคกลาง,ราชบุรี,2,ราชบุรี-2,136101,93974,82986,6020,4968,0.690472517
RBR_3,2569,CONS,ภาคกลาง,ราชบุรี,3,ราชบุรี-3,141093,101923,88792,5586,7545,0.722381692
RBR_3,2569,PARTY,ภาคกลาง,ราชบุรี,3,ราชบุรี-3,141093,104554,92856,6174,5524,0.741028967
RBR_4,2569,CONS,ภาคกลาง,ราชบุรี,4,ราชบุรี-4,140248,107655,102509,2688,2458,0.767604529
RBR_4,2569,PARTY,ภาคกลาง,ราชบุรี,4,ราชบุรี-4,140248,107518,97941,5523,4054,0.766627688
RBR_5,2569,CONS,ภาคกลาง,ราชบุรี,5,ราชบุรี-5,133947,105963,100421,2915,2627,0.791081547
RBR_5,2569,PARTY,ภาคกลาง,ราชบุรี,5,ราชบุรี-5,133947,105391,96121,5839,3431,0.786811201
KRI_1,2569,CONS,ภาคกลาง,กาญจนบุรี,1,กาญจนบุรี-1,133196,83288,73953,3275,6060,0.625304063
KRI_1,2569,PARTY,ภาคกลาง,กาญจนบุรี,1,กาญจนบุรี-1,133196,83196,74462,4211,4523,0.624613352
KRI_2,2569,CONS,ภาคกลาง,กาญจนบุรี,2,กาญจนบุรี-2,131663,95234,89841,2700,2693,0.723316346
KRI_2,2569,PARTY,ภาคกลาง,กาญจนบุรี,2,กาญจนบุรี-2,131663,95339,86569,5400,3370,0.724113836
KRI_3,2569,CONS,ภาคกลาง,กาญจนบุรี,3,กาญจนบุรี-3,136011,103855,98519,3334,2002,0.763577946
KRI_3,2569,PARTY,ภาคกลาง,กาญจนบุรี,3,กาญจนบุรี-3,136011,103776,94769,6023,2984,0.762997111
KRI_4,2569,CONS,ภาคกลาง,กาญจนบุรี,4,กาญจนบุรี-4,133796,88244,78184,5324,4736,0.659541391
KRI_4,2569,PARTY,ภาคกลาง,กาญจนบุรี,4,กาญจนบุรี-4,133796,87903,77112,7163,3628,0.656992735
KRI_5,2569,CONS,ภาคกลาง,กาญจนบุรี,5,กาญจนบุรี-5,122620,84602,78787,3951,1864,0.689952699
KRI_5,2569,PARTY,ภาคกลาง,กาญจนบุรี,5,กาญจนบุรี-5,122620,84498,77234,5209,2055,0.689104551
SPB_1,2569,CONS,ภาคกลาง,สุพรรณบุรี,1,สุพรรณบุรี-1,135381,93571,86542,2835,4194,0.691167889
SPB_1,2569,PARTY,ภาคกลาง,สุพรรณบุรี,1,สุพรรณบุรี-1,135381,93905,85865,4598,3442,0.693635
SPB_2,2569,CONS,ภาคกลาง,สุพรรณบุรี,2,สุพรรณบุรี-2,129576,81735,75617,3138,2980,0.630788109
SPB_2,2569,PARTY,ภาคกลาง,สุพรรณบุรี,2,สุพรรณบุรี-2,129576,81770,75133,3927,2710,0.631058221
SPB_3,2569,CONS,ภาคกลาง,สุพรรณบุรี,3,สุพรรณบุรี-3,130523,102367,97262,3251,1854,0.78428323
SPB_3,2569,PARTY,ภาคกลาง,สุพรรณบุรี,3,สุพรรณบุรี-3,130523,101561,92656,6260,2645,0.778108073
SPB_4,2569,CONS,ภาคกลาง,สุพรรณบุรี,4,สุพรรณบุรี-4,137456,90899,82984,4344,3571,0.661295251
SPB_4,2569,PARTY,ภาคกลาง,สุพรรณบุรี,4,สุพรรณบุรี-4,137456,89774,81299,5849,2626,0.653110814
SPB_5,2569,CONS,ภาคกลาง,สุพรรณบุรี,5,สุพรรณบุรี-5,144799,103370,93764,4373,5233,0.713886146
SPB_5,2569,PARTY,ภาคกลาง,สุพรรณบุรี,5,สุพรรณบุรี-5,144799,100424,90953,5644,3827,0.693540701
NPT_1,2569,CONS,ภาคกลาง,นครปฐม,1,นครปฐม-1,129731,94083,86379,3320,4384,0.725216024
NPT_1,2569,PARTY,ภาคกลาง,นครปฐม,1,นครปฐม-1,129731,93617,85889,3866,3862,0.721623976
NPT_2,2569,CONS,ภาคกลาง,นครปฐม,2,นครปฐม-2,120935,87430,80340,2337,4753,0.722950345
NPT_2,2569,PARTY,ภาคกลาง,นครปฐม,2,นครปฐม-2,120935,88179,79917,3935,4327,0.729143755
NPT_3,2569,CONS,ภาคกลาง,นครปฐม,3,นครปฐม-3,119352,88544,81114,3012,4418,0.74187278
NPT_3,2569,PARTY,ภาคกลาง,นครปฐม,3,นครปฐม-3,119352,88261,80021,4400,3840,0.739501642
NPT_4,2569,CONS,ภาคกลาง,นครปฐม,4,นครปฐม-4,128771,97530,90925,3415,3190,0.757391027
NPT_4,2569,PARTY,ภาคกลาง,นครปฐม,4,นครปฐม-4,128771,97652,89737,4788,3127,0.758338446
NPT_5,2569,CONS,ภาคกลาง,นครปฐม,5,นครปฐม-5,131195,101823,94796,2765,4262,0.776119517
NPT_5,2569,PARTY,ภาคกลาง,นครปฐม,5,นครปฐม-5,131195,101962,93984,4264,3714,0.777179008
NPT_6,2569,CONS,ภาคกลาง,นครปฐม,6,นครปฐม-6,126887,91420,84243,2268,4909,0.72048358
NPT_6,2569,PARTY,ภาคกลาง,นครปฐม,6,นครปฐม-6,126887,91362,85426,2733,3203,0.72002648
SKN_1,2569,CONS,ปริมณฑล,สมุทรสาคร,1,สมุทรสาคร-1,119393,81449,74838,2245,4366,0.682192423
SKN_1,2569,PARTY,ปริมณฑล,สมุทรสาคร,1,สมุทรสาคร-1,119393,81442,76409,2379,2654,0.682133793
SKN_2,2569,CONS,ปริมณฑล,สมุทรสาคร,2,สมุทรสาคร-2,119061,78260,71371,2950,3939,0.657310118
SKN_2,2569,PARTY,ปริมณฑล,สมุทรสาคร,2,สมุทรสาคร-2,119061,78294,72506,2934,2854,0.657595686
SKN_3,2569,CONS,ปริมณฑล,สมุทรสาคร,3,สมุทรสาคร-3,111965,76102,69723,2905,3474,0.679694547
SKN_3,2569,PARTY,ปริมณฑล,สมุทรสาคร,3,สมุทรสาคร-3,111965,75424,70641,2325,2458,0.673639084
SKN_4,2569,CONS,ปริมณฑล,สมุทรสาคร,4,สมุทรสาคร-4,112305,78492,72534,2462,3496,0.698918125
SKN_4,2569,PARTY,ปริมณฑล,สมุทรสาคร,4,สมุทรสาคร-4,112305,78491,71505,3938,3048,0.69890922
SKM_1,2569,CONS,ภาคกลาง,สมุทรสงคราม,1,สมุทรสงคราม-1,156265,107475,96695,4271,6509,0.687773974
SKM_1,2569,PARTY,ภาคกลาง,สมุทรสงคราม,1,สมุทรสงคราม-1,156265,106789,97039,4762,4988,0.683383995
PBI_1,2569,CONS,ภาคกลาง,เพชรบุรี,1,เพชรบุรี-1,125505,91664,82833,3637,5194,0.73036134
PBI_1,2569,PARTY,ภาคกลาง,เพชรบุรี,1,เพชรบุรี-1,125505,91842,83337,4527,3978,0.73177961
PBI_2,2569,CONS,ภาคกลาง,เพชรบุรี,2,เพชรบุรี-2,139326,97843,88789,4380,4674,0.702259449
PBI_2,2569,PARTY,ภาคกลาง,เพชรบุรี,2,เพชรบุรี-2,139326,97439,88381,5333,3725,0.699359775
PBI_3,2569,CONS,ภาคกลาง,เพชรบุรี,3,เพชรบุรี-3,131557,96326,88653,3580,4093,0.732199731
PBI_3,2569,PARTY,ภาคกลาง,เพชรบุรี,3,เพชรบุรี-3,131557,96040,86582,5482,3976,0.730025768
PKN_1,2569,CONS,ภาคกลาง,ประจวบคีรีขันธ์,1,ประจวบคีรีขันธ์-1,152840,107354,102079,3127,2148,0.702394661
PKN_1,2569,PARTY,ภาคกลาง,ประจวบคีรีขันธ์,1,ประจวบคีรีขันธ์-1,152840,107597,98019,6600,2978,0.703984559
PKN_2,2569,CONS,ภาคกลาง,ประจวบคีรีขันธ์,2,ประจวบคีรีขันธ์-2,146369,98341,91568,2591,4182,0.67187041
PKN_2,2569,PARTY,ภาคกลาง,ประจวบคีรีขันธ์,2,ประจวบคีรีขันธ์-2,146369,98588,90948,4368,3272,0.673557926
PKN_3,2569,CONS,ภาคกลาง,ประจวบคีรีขันธ์,3,ประจวบคีรีขันธ์-3,138975,93201,88822,2411,1968,0.670631409
PKN_3,2569,PARTY,ภาคกลาง,ประจวบคีรีขันธ์,3,ประจวบคีรีขันธ์-3,138975,93262,86747,4621,1894,0.671070336
NST_1,2569,CONS,ภาคใต้,นครศรีธรรมราช,1,นครศรีธรรมราช-1,132977,94153,86467,2897,4789,0.708039736
NST_1,2569,PARTY,ภาคใต้,นครศรีธรรมราช,1,นครศรีธรรมราช-1,132977,94153,88823,3015,2315,0.708039736
NST_2,2569,CONS,ภาคใต้,นครศรีธรรมราช,2,นครศรีธรรมราช-2,141830,89774,82018,2663,5093,0.632969047
NST_2,2569,PARTY,ภาคใต้,นครศรีธรรมราช,2,นครศรีธรรมราช-2,141830,89719,84211,3387,2121,0.632581259
NST_3,2569,CONS,ภาคใต้,นครศรีธรรมราช,3,นครศรีธรรมราช-3,133623,92797,87884,2548,2365,0.694468767
NST_3,2569,PARTY,ภาคใต้,นครศรีธรรมราช,3,นครศรีธรรมราช-3,133623,92849,88398,3286,1165,0.694857921
NST_4,2569,CONS,ภาคใต้,นครศรีธรรมราช,4,นครศรีธรรมราช-4,135857,97264,91448,2248,3568,0.715929249
NST_4,2569,PARTY,ภาคใต้,นครศรีธรรมราช,4,นครศรีธรรมราช-4,135857,97635,92861,3174,1600,0.718660062
NST_5,2569,CONS,ภาคใต้,นครศรีธรรมราช,5,นครศรีธรรมราช-5,140284,95930,90593,1882,3455,0.683827094
NST_5,2569,PARTY,ภาคใต้,นครศรีธรรมราช,5,นครศรีธรรมราช-5,140284,95690,90427,2910,2353,0.682116278
NST_6,2569,CONS,ภาคใต้,นครศรีธรรมราช,6,นครศรีธรรมราช-6,134534,99138,94424,1908,2806,0.736899223
NST_6,2569,PARTY,ภาคใต้,นครศรีธรรมราช,6,นครศรีธรรมราช-6,134534,98935,94341,3058,1536,0.73539031
NST_7,2569,CONS,ภาคใต้,นครศรีธรรมราช,7,นครศรีธรรมราช-7,136717,94953,79236,4910,10807,0.694522261
NST_7,2569,PARTY,ภาคใต้,นครศรีธรรมราช,7,นครศรีธรรมราช-7,136717,94986,87562,3577,3847,0.694763636
NST_8,2569,CONS,ภาคใต้,นครศรีธรรมราช,8,นครศรีธรรมราช-8,136225,91568,84919,2458,4191,0.672182052
NST_8,2569,PARTY,ภาคใต้,นครศรีธรรมราช,8,นครศรีธรรมราช-8,136225,91954,86508,3426,2020,0.675015599
NST_9,2569,CONS,ภาคใต้,นครศรีธรรมราช,9,นครศรีธรรมราช-9,139759,78608,73792,2107,2709,0.562453939
NST_9,2569,PARTY,ภาคใต้,นครศรีธรรมราช,9,นครศรีธรรมราช-9,139759,78998,75167,2519,1312,0.565244457
KBI_1,2569,CONS,ภาคใต้,กระบี่,1,กระบี่-1,128642,92613,85607,2599,4407,0.719928173
KBI_1,2569,PARTY,ภาคใต้,กระบี่,1,กระบี่-1,128642,92607,86827,3254,2526,0.719881532
KBI_2,2569,CONS,ภาคใต้,กระบี่,2,กระบี่-2,117651,78537,72047,2435,4055,0.667542137
KBI_2,2569,PARTY,ภาคใต้,กระบี่,2,กระบี่-2,117651,78612,74067,2804,1741,0.668179616
KBI_3,2569,CONS,ภาคใต้,กระบี่,3,กระบี่-3,124285,89805,83341,2749,3715,0.722573118
KBI_3,2569,PARTY,ภาคใต้,กระบี่,3,กระบี่-3,124285,85728,80838,3064,1826,0.689769481
PNA_1,2569,CONS,ภาคใต้,พังงา,1,พังงา-1,100343,71143,63519,2801,4823,0.708998136
PNA_1,2569,PARTY,ภาคใต้,พังงา,1,พังงา-1,100343,70875,66088,2506,2281,0.706327297
PNA_2,2569,CONS,ภาคใต้,พังงา,2,พังงา-2,110773,79386,72114,2717,4555,0.71665478
PNA_2,2569,PARTY,ภาคใต้,พังงา,2,พังงา-2,110773,79699,73698,3212,2789,0.719480379
PKT_1,2569,CONS,ภาคใต้,ภูเก็ต,1,ภูเก็ต-1,103980,69548,63373,1873,4302,0.668859396
PKT_1,2569,PARTY,ภาคใต้,ภูเก็ต,1,ภูเก็ต-1,103980,69682,65680,1894,2108,0.670148105
PKT_2,2569,CONS,ภาคใต้,ภูเก็ต,2,ภูเก็ต-2,108376,64503,56918,2751,4834,0.595177899
PKT_2,2569,PARTY,ภาคใต้,ภูเก็ต,2,ภูเก็ต-2,108376,64673,60460,1772,2441,0.596746512
PKT_3,2569,CONS,ภาคใต้,ภูเก็ต,3,ภูเก็ต-3,117792,78539,71837,2035,4667,0.666760052
PKT_3,2569,PARTY,ภาคใต้,ภูเก็ต,3,ภูเก็ต-3,117792,78512,73235,2218,3059,0.666530834
SNI_1,2569,CONS,ภาคใต้,สุราษฎร์ธานี,1,สุราษฎร์ธานี-1,117090,78164,71708,1540,4916,0.667554872
SNI_1,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,1,สุราษฎร์ธานี-1,117090,78024,74116,1540,2368,0.666359211
SNI_2,2569,CONS,ภาคใต้,สุราษฎร์ธานี,2,สุราษฎร์ธานี-2,119683,79103,74539,1997,2567,0.660937644
SNI_2,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,2,สุราษฎร์ธานี-2,119683,79119,74910,2596,1613,0.66107133
SNI_3,2569,CONS,ภาคใต้,สุราษฎร์ธานี,3,สุราษฎร์ธานี-3,120055,90149,84850,2117,3182,0.750897505
SNI_3,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,3,สุราษฎร์ธานี-3,120055,89552,84794,2888,1870,0.745924784
SNI_4,2569,CONS,ภาคใต้,สุราษฎร์ธานี,4,สุราษฎร์ธานี-4,123380,90904,87059,1747,2098,0.736780678
SNI_4,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,4,สุราษฎร์ธานี-4,123380,90642,86556,2676,1410,0.734657157
SNI_5,2569,CONS,ภาคใต้,สุราษฎร์ธานี,5,สุราษฎร์ธานี-5,121866,86036,81493,1968,2575,0.705988545
SNI_5,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,5,สุราษฎร์ธานี-5,121866,85724,81295,2891,1538,0.703428356
SNI_6,2569,CONS,ภาคใต้,สุราษฎร์ธานี,6,สุราษฎร์ธานี-6,125055,95993,92171,2114,1708,0.767606253
SNI_6,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,6,สุราษฎร์ธานี-6,125055,96016,91391,3297,1328,0.767790172
SNI_7,2569,CONS,ภาคใต้,สุราษฎร์ธานี,7,สุราษฎร์ธานี-7,120277,91636,87232,1872,2532,0.761874673
SNI_7,2569,PARTY,ภาคใต้,สุราษฎร์ธานี,7,สุราษฎร์ธานี-7,120277,91007,86681,2598,1728,0.756645078
RNG_1,2569,CONS,ภาคใต้,ระนอง,1,ระนอง-1,143314,91488,79569,4533,7386,0.638374478
RNG_1,2569,PARTY,ภาคใต้,ระนอง,1,ระนอง-1,143314,91420,84949,3532,2939,0.637899996
CPN_1,2569,CONS,ภาคใต้,ชุมพร,1,ชุมพร-1,137056,97935,90574,2321,5040,0.714561931
CPN_1,2569,PARTY,ภาคใต้,ชุมพร,1,ชุมพร-1,137056,92241,87047,2883,2311,0.673016869
CPN_2,2569,CONS,ภาคใต้,ชุมพร,2,ชุมพร-2,136820,102097,95961,2554,3582,0.746214004
CPN_2,2569,PARTY,ภาคใต้,ชุมพร,2,ชุมพร-2,136820,102297,96521,3562,2214,0.747675778
CPN_3,2569,CONS,ภาคใต้,ชุมพร,3,ชุมพร-3,135755,92854,86974,2453,3427,0.683982174
CPN_3,2569,PARTY,ภาคใต้,ชุมพร,3,ชุมพร-3,135755,93463,88446,3062,1955,0.688468196
SKA_1,2569,CONS,ภาคใต้,สงขลา,1,สงขลา-1,128331,91651,81854,2732,7065,0.714176621
SKA_1,2569,PARTY,ภาคใต้,สงขลา,1,สงขลา-1,128331,91732,85442,2870,3420,0.714807802
SKA_2,2569,CONS,ภาคใต้,สงขลา,2,สงขลา-2,108657,78433,74548,1341,2544,0.721840286
SKA_2,2569,PARTY,ภาคใต้,สงขลา,2,สงขลา-2,108657,78976,75197,1740,2039,0.726837663
SKA_3,2569,CONS,ภาคใต้,สงขลา,3,สงขลา-3,133721,100559,88538,3169,8852,0.752006042
SKA_3,2569,PARTY,ภาคใต้,สงขลา,3,สงขลา-3,133721,100052,94210,2604,3238,0.748214566
SKA_4,2569,CONS,ภาคใต้,สงขลา,4,สงขลา-4,126692,97257,91837,2541,2879,0.767664888
SKA_4,2569,PARTY,ภาคใต้,สงขลา,4,สงขลา-4,126692,97341,91970,3757,1614,0.768327913
SKA_5,2569,CONS,ภาคใต้,สงขลา,5,สงขลา-5,129751,96006,86388,3632,5986,0.739924933
SKA_5,2569,PARTY,ภาคใต้,สงขลา,5,สงขลา-5,129751,95881,89789,3694,2398,0.738961549
SKA_6,2569,CONS,ภาคใต้,สงขลา,6,สงขลา-6,116166,84207,79919,2151,2137,0.724885078
SKA_6,2569,PARTY,ภาคใต้,สงขลา,6,สงขลา-6,116166,87824,83177,2920,1727,0.756021555
SKA_7,2569,CONS,ภาคใต้,สงขลา,7,สงขลา-7,123182,93908,88484,2638,2786,0.762351642
SKA_7,2569,PARTY,ภาคใต้,สงขลา,7,สงขลา-7,123182,93285,87868,3807,1610,0.757294085
SKA_8,2569,CONS,ภาคใต้,สงขลา,8,สงขลา-8,120448,89009,84220,2252,2537,0.738982798
SKA_8,2569,PARTY,ภาคใต้,สงขลา,8,สงขลา-8,120448,89598,84452,3562,1584,0.743872875
SKA_9,2569,CONS,ภาคใต้,สงขลา,9,สงขลา-9,135999,103560,94271,2983,6306,0.761476187
SKA_9,2569,PARTY,ภาคใต้,สงขลา,9,สงขลา-9,135999,103300,97646,2911,2743,0.759564409
STN_1,2569,CONS,ภาคใต้,สตูล,1,สตูล-1,116873,83817,77080,2382,4355,0.717163074
STN_1,2569,PARTY,ภาคใต้,สตูล,1,สตูล-1,116873,78978,72928,3350,2700,0.675759157
STN_2,2569,CONS,ภาคใต้,สตูล,2,สตูล-2,129553,89219,81300,2930,4989,0.688667958
STN_2,2569,PARTY,ภาคใต้,สตูล,2,สตูล-2,129553,88942,82926,3261,2755,0.686529837
TRG_1,2569,CONS,ภาคใต้,ตรัง,1,ตรัง-1,124216,94152,85931,2037,6184,0.757969988
TRG_1,2569,PARTY,ภาคใต้,ตรัง,1,ตรัง-1,124216,94078,88408,2440,3230,0.757374251
TRG_2,2569,CONS,ภาคใต้,ตรัง,2,ตรัง-2,132487,90495,85379,2031,3085,0.683048148
TRG_2,2569,PARTY,ภาคใต้,ตรัง,2,ตรัง-2,132487,90925,86117,2790,2018,0.68629375
TRG_3,2569,CONS,ภาคใต้,ตรัง,3,ตรัง-3,125342,84202,78119,2211,3872,0.671778015
TRG_3,2569,PARTY,ภาคใต้,ตรัง,3,ตรัง-3,125342,89672,84712,2650,2310,0.715418615
TRG_4,2569,CONS,ภาคใต้,ตรัง,4,ตรัง-4,128358,94316,88725,2009,3582,0.734788638
TRG_4,2569,PARTY,ภาคใต้,ตรัง,4,ตรัง-4,128358,94639,89831,2747,2061,0.737305037
PLG_1,2569,CONS,ภาคใต้,พัทลุง,1,พัทลุง-1,134471,109161,104290,1918,2953,0.811780979
PLG_1,2569,PARTY,ภาคใต้,พัทลุง,1,พัทลุง-1,134471,100740,95883,3086,1771,0.749157811
PLG_2,2569,CONS,ภาคใต้,พัทลุง,2,พัทลุง-2,144593,116111,111116,2277,2718,0.80301951
PLG_2,2569,PARTY,ภาคใต้,พัทลุง,2,พัทลุง-2,144593,108666,103725,3431,1510,0.751530157
PLG_3,2569,CONS,ภาคใต้,พัทลุง,3,พัทลุง-3,143629,104566,97977,2990,3599,0.728028462
PLG_3,2569,PARTY,ภาคใต้,พัทลุง,3,พัทลุง-3,143629,104788,99698,3405,1685,0.729574111
PTN_2,2569,CONS,ภาคใต้,ปัตตานี,2,ปัตตานี-2,110681,77256,71930,2713,2613,0.698005981
PTN_2,2569,PARTY,ภาคใต้,ปัตตานี,2,ปัตตานี-2,110681,74403,68811,4110,1482,0.672229199
PTN_1,2569,CONS,ภาคใต้,ปัตตานี,1,ปัตตานี-1,95605,65876,61645,1946,2285,0.68904346
PTN_1,2569,PARTY,ภาคใต้,ปัตตานี,1,ปัตตานี-1,95605,70249,65277,3061,1911,0.734783746
PTN_3,2569,CONS,ภาคใต้,ปัตตานี,3,ปัตตานี-3,99188,65167,61194,2490,1483,0.65700488
PTN_3,2569,PARTY,ภาคใต้,ปัตตานี,3,ปัตตานี-3,99188,65065,60486,3546,1033,0.655976529
PTN_4,2569,CONS,ภาคใต้,ปัตตานี,4,ปัตตานี-4,110256,75911,72987,2003,921,0.688497678
PTN_4,2569,PARTY,ภาคใต้,ปัตตานี,4,ปัตตานี-4,110256,79021,73987,3881,1153,0.71670476
PTN_5,2569,CONS,ภาคใต้,ปัตตานี,5,ปัตตานี-5,109944,70160,65636,2953,1571,0.638143055
PTN_5,2569,PARTY,ภาคใต้,ปัตตานี,5,ปัตตานี-5,109944,69928,64704,4158,1066,0.636032889
YLA_1,2569,CONS,ภาคใต้,ยะลา,1,ยะลา-1,130145,88642,81366,2802,4474,0.681101848
YLA_1,2569,PARTY,ภาคใต้,ยะลา,1,ยะลา-1,130145,88237,81371,3854,3012,0.677989934
YLA_2,2569,CONS,ภาคใต้,ยะลา,2,ยะลา-2,134276,91925,83338,4990,3597,0.684597396
YLA_2,2569,PARTY,ภาคใต้,ยะลา,2,ยะลา-2,134276,88671,81362,5405,1904,0.660363728
YLA_3,2569,CONS,ภาคใต้,ยะลา,3,ยะลา-3,131444,91113,82807,3987,4319,0.693169715
YLA_3,2569,PARTY,ภาคใต้,ยะลา,3,ยะลา-3,131444,91135,83888,4584,2663,0.693337087
NWT_1,2569,CONS,ภาคใต้,นราธิวาส,1,นราธิวาส-1,129176,92477,87148,2606,2723,0.715899238
NWT_1,2569,PARTY,ภาคใต้,นราธิวาส,1,นราธิวาส-1,129176,94977,87157,5586,2234,0.735252679
NWT_2,2569,CONS,ภาคใต้,นราธิวาส,2,นราธิวาส-2,113221,72507,65516,3258,3733,0.640402399
NWT_2,2569,PARTY,ภาคใต้,นราธิวาส,2,นราธิวาส-2,113221,70414,63801,4683,1930,0.621916429
NWT_3,2569,CONS,ภาคใต้,นราธิวาส,3,นราธิวาส-3,112323,82161,78576,2392,1193,0.731470847
NWT_3,2569,PARTY,ภาคใต้,นราธิวาส,3,นราธิวาส-3,112323,75240,69801,4632,807,0.669853903
NWT_4,2569,CONS,ภาคใต้,นราธิวาส,4,นราธิวาส-4,116961,81814,78570,2228,1016,0.699498123
NWT_4,2569,PARTY,ภาคใต้,นราธิวาส,4,นราธิวาส-4,116961,82112,76708,4431,973,0.702045981
NWT_5,2569,CONS,ภาคใต้,นราธิวาส,5,นราธิวาส-5,125363,84877,80626,2854,1397,0.677049847
NWT_5,2569,PARTY,ภาคใต้,นราธิวาส,5,นราธิวาส-5,125363,85228,78867,5196,1165,0.679849716
